ecpp_id,#ID,Census_Ego_First Name,Census_Ego_Last Name,Census_Sex,Census_Age,Baptisms_FSpanishName,Baptisms_FSurname,Baptisms_Sex,Baptisms_Age,First_Name_Match_Score,Last_Name_Match_Score,Mother_First_Name_Match_Score,Mother_Last_Name_Match_Score,Father_First_Name_Match_Score,Father_Last_Name_Match_Score,Gender_Match_Score,Age_Match_Score,Father_Total_Match_Score
1,66,José ,Lara,M,50.0,Joseph,Ayala,M,4,0.0,0.3296799539643607,0.18126924692201818,0.0,0.4511883639059735,0.3296799539643607,1,0.0,0.4013907430416504
1,84,José ,Lara,M,50.0,Joseph,Ayala,M,5,0.0,0.3296799539643607,0.0,0.0,0.4511883639059735,0.3296799539643607,1,0.0,0.4013907430416504
1,110,José ,Lara,M,50.0,Jose,Ayala,M,1,0.0,0.3296799539643607,0.0,0.0,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,145,José ,Lara,M,50.0,Jose,Ayala,M,1,0.0,0.3296799539643607,0.18126924692201818,0.0,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,181,José ,Lara,M,50.0,Josef,Aiala,M,1,0.0,0.3296799539643607,0.0,0.0,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,264,José ,Lara,M,50.0,Joseph,Ayala,M,1,0.0,0.3296799539643607,0.18126924692201818,0.0,0.4511883639059735,0.3296799539643607,1,0.0,0.4013907430416504
1,329,José ,Lara,M,50.0,Jose,Ayala,M,,0.0,0.3296799539643607,0.18126924692201818,0.0,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,458,José ,Lara,M,50.0,Jose,Ayala,M,1,0.0,0.3296799539643607,0.18126924692201818,0.0,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,1786,José ,Lara,M,50.0,Jose,Lugo,M,2,0.0,0.3296799539643607,0.18126924692201818,0.18126924692201818,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,1921,José ,Lara,M,50.0,Jose,Lugo,M,3,0.0,0.3296799539643607,0.18126924692201818,0.18126924692201818,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,11958,José ,Lara,M,50.0,Jose,Garcia,M,,0.07139709410681971,0.0,0.0,0.0,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,14341,José ,Lara,M,50.0,Juan,Lara,M,,0.0,0.6321205588285577,0.0,0.0,0.18126924692201818,0.6321205588285577,1,0.0,0.41602541258775916
1,14927,José ,Lara,M,50.0,Josef,Lorans,M,23,0.5506710358827784,0.3296799539643607,0.0,0.0,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,21473,José ,Lara,M,50.0,Joseph,Parra,M,4,0.4511883639059735,0.18126924692201818,0.0,0.0,0.4511883639059735,0.4511883639059735,1,0.0,0.45606952751537616
1,27174,José ,Lara,M,50.0,Jose,Peña,M,1,0.0,0.3296799539643607,0.0,0.0,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,27434,José ,Lara,M,50.0,Jose,Farias,M,1,0.0,0.3296799539643607,0.0,0.0,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,27435,José ,Lara,M,50.0,Jose,Farias,M,1,0.0,0.3296799539643607,0.0,0.0,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,27584,José ,Lara,M,50.0,Jose,Farias,M,1,0.0,0.3296799539643607,0.0,0.3296799539643607,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,27618,José ,Lara,M,50.0,Jose,Farias,M,1,0.0,0.3296799539643607,0.0,0.3296799539643607,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,28402,José ,Lara,M,50.0,Jose,Lugo,M,3,0.0,0.3296799539643607,0.0,0.0,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,29201,José ,Lara,M,50.0,José,Lugo,M,1,0.0,0.3296799539643607,0.0,0.0,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,45124,José ,Lara,M,50.0,Jesus,Luna,M,,0.0,0.18126924692201818,0.0,0.18126924692201818,0.3296799539643607,0.4511883639059735,1,0.0,0.4013907430416504
1,64114,José ,Lara,M,50.0,Jose,Larios,M,1,0.0,0.0,0.0,0.18126924692201818,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,74788,José ,Lara,M,50.0,Jose,Farias,M,2,0.0,0.0,0.0,0.3296799539643607,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,77957,José ,Lara,M,50.0,Jose,Soria,M,,0.20607734218204876,0.0,0.0,0.0,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,81127,José ,Lara,M,50.0,Jose,Garcia,M,,0.0,0.3296799539643607,0.0,0.3296799539643607,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,82843,José ,Lara,M,50.0,José,Garcia,M,,0.0,0.3296799539643607,0.0,0.3296799539643607,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
1,85827,José ,Lara,M,50.0,Juan,Lara,M,4,0.0,0.6321205588285577,0.0,0.18126924692201818,0.18126924692201818,0.6321205588285577,1,0.0,0.41602541258775916
1,91940,José ,Lara,M,50.0,José,Roca,M,1,0.0,0.3296799539643607,0.4511883639059735,0.0,0.5506710358827784,0.3296799539643607,1,0.0,0.4461579454312126
6,822,José Antonio,Navarro,M,42.0,Jose Antonio,Guerra,M,,0.0,0.18126924692201818,0.0,0.0,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
6,27475,José Antonio,Navarro,M,42.0,Jose Antonio,Castro,M,2,0.0,0.18126924692201818,0.0,0.0,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
6,28162,José Antonio,Navarro,M,42.0,Jose Antonio,Castro,M,4,0.0,0.18126924692201818,0.0,0.0,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
6,28250,José Antonio,Navarro,M,42.0,Jose Antonio,Castro,M,2,0.0,0.18126924692201818,0.0,0.0,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
6,35493,José Antonio,Navarro,M,42.0,Josef Antonio,Ybarra,M,1,0.0,0.18126924692201818,0.0,0.0,0.5654017914929218,0.3296799539643607,1,0.0,0.45278678545577705
6,36014,José Antonio,Navarro,M,42.0,Jose Antonio,Yvarra,F,1,0.0,0.18126924692201818,0.0,0.0,0.6321205588285577,0.3296799539643607,0,0.0,0.43281023075681324
6,36410,José Antonio,Navarro,M,42.0,Jose Antonio,Yvarra,M,0,0.0,0.18126924692201818,0.0,0.0,0.6321205588285577,0.3296799539643607,1,0.0,0.48281023075681323
6,36498,José Antonio,Navarro,M,42.0,Jose Antonio,Yvarra,M,2,0.0,0.18126924692201818,0.0,0.0,0.6321205588285577,0.3296799539643607,1,0.0,0.48281023075681323
6,57222,José Antonio,Navarro,M,42.0,Jose Antonio,Castro,M,3,0.0,0.18126924692201818,0.0,0.0,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
6,62407,José Antonio,Navarro,M,42.0,Jose Antonio,Castro,M,1,0.12884123041073114,0.0,0.0,0.0,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
6,84617,José Antonio,Navarro,M,42.0,Jose Antonio,Castro,M,,0.027395522883651657,0.18126924692201818,0.0,0.0,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
6,101909,José Antonio,Navarro,M,42.0,Jose Antonio,Castro,M,,0.0,0.0,0.0,0.0,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
11,10537,Basilio,Rosas,M,67.0,Maximo,Rosas,M,,0.0,0.4511883639059735,0.0,0.0,0.18126924692201818,0.6321205588285577,1,0.0,0.41602541258775916
19,411,Antonio,Mesa,M,38.0,Antonio,Leiva,F,,0.0,0.3296799539643607,0.0,0.3296799539643607,0.6321205588285577,0.3296799539643607,0,0.0,0.43281023075681324
19,551,Antonio,Mesa,M,38.0,Antonio,German,M,1,0.12884123041073114,0.18126924692201818,0.0,0.4511883639059735,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
19,634,Antonio,Mesa,M,38.0,Antonio,German,M,,0.0,0.18126924692201818,0.0,0.4511883639059735,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
19,682,Antonio,Mesa,M,38.0,Antonio,German,M,0,0.0,0.18126924692201818,0.0,0.4511883639059735,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
19,748,Antonio,Mesa,M,38.0,Antonio,Leyva,F,1,0.0,0.3296799539643607,0.0,0.3296799539643607,0.6321205588285577,0.3296799539643607,0,0.0,0.43281023075681324
19,800,Antonio,Mesa,M,38.0,Antonio,Leyba,F,0,0.0,0.3296799539643607,0.0,0.3296799539643607,0.6321205588285577,0.3296799539643607,0,0.0,0.43281023075681324
19,863,Antonio,Mesa,M,38.0,Antonio,Leiva,M,,0.12884123041073114,0.3296799539643607,0.0,0.3296799539643607,0.6321205588285577,0.3296799539643607,1,0.0,0.48281023075681323
19,877,Antonio,Mesa,M,38.0,Antonio,Leyba,M,0,0.0,0.3296799539643607,0.0,0.3296799539643607,0.6321205588285577,0.3296799539643607,1,0.0,0.48281023075681323
19,908,Antonio,Mesa,M,38.0,Antonio,Leiva,F,1,0.0,0.3296799539643607,0.0,0.3296799539643607,0.6321205588285577,0.3296799539643607,0,0.0,0.43281023075681324
19,949,Antonio,Mesa,M,38.0,Antonio,Leivas,M,,0.0,0.3296799539643607,0.0,0.3296799539643607,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
19,988,Antonio,Mesa,M,38.0,Antonio,Leiva,M,,0.0,0.3296799539643607,0.0,0.3296799539643607,0.6321205588285577,0.3296799539643607,1,0.0,0.48281023075681323
19,1113,Antonio,Mesa,M,38.0,Antonio,Leiva,F,,0.0,0.3296799539643607,0.0,0.3296799539643607,0.6321205588285577,0.3296799539643607,0,0.0,0.43281023075681324
19,1173,Antonio,Mesa,M,38.0,Antonio,Rocha,F,,0.0,0.3296799539643607,0.0,0.0,0.6321205588285577,0.3296799539643607,0,0.0,0.43281023075681324
19,1294,Antonio,Mesa,M,38.0,Antonio,Garcia,M,3,0.0,0.18126924692201818,0.0,0.0,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
19,1342,Antonio,Mesa,M,38.0,Antonio,Leyba,F,,0.0,0.3296799539643607,0.0,0.3296799539643607,0.6321205588285577,0.3296799539643607,0,0.0,0.43281023075681324
19,1437,Antonio,Mesa,M,38.0,Antonio,Leiva,M,,0.0,0.3296799539643607,0.0,0.3296799539643607,0.6321205588285577,0.3296799539643607,1,0.0,0.48281023075681323
19,1464,Antonio,Mesa,M,38.0,Antonio,Garcia,M,,0.0,0.18126924692201818,0.0,0.0,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
19,2083,Antonio,Mesa,M,38.0,Antonio,Ruiz,M,1,0.12884123041073114,0.18126924692201818,0.0,0.18126924692201818,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
19,2512,Antonio,Mesa,M,38.0,Antonio,Lopez,M,0,0.0,0.18126924692201818,0.0,0.18126924692201818,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
19,2644,Antonio,Mesa,M,38.0,Antonio,Lopez,M,,0.0,0.18126924692201818,0.0,0.18126924692201818,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
19,3479,Antonio,Mesa,M,38.0,Antonio,Vuelna,M,,0.0,0.18126924692201818,0.0,0.0,0.6321205588285577,0.18126924692201818,1,0.0,0.41602541258775916
19,8662,Antonio,Mesa,M,38.0,Antonio,Rosas,F,1,0.0,0.0,0.0,0.0,0.6321205588285577,0.3296799539643607,0,0.0,0.43281023075681324
